shop_image_url,shop_address,shop_name,sizang_name,sangga_name,all_product_num,shop_phone,product_unique_id,product_name,product_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1103640,아미하트자수,TOP & TEE,WOMEN,,,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1103640_10.jpg","캐주얼,심플/베이직",총장 69cm/ 어깨 40cm/ 가슴 51cm/ 소매 19cm,면100,없음,좋음,없음,베이직,"GREEN,IVORY,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1102861,마랑린넨5부,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1102861_12.jpg",캐주얼,총장 57cm/ 어깨 51cm/ 가슴 52cm/ 소매 25cm,린넨55 폴리45,없음,없음,없음,베이직,"BLACK,IVORY,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1101854,가니스마일,TOP & TEE,WOMEN,,,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101854_10.jpg",캐주얼,총장 68cm/ 어깨 39cm/ 가슴 51cm/ 소매 22cm,면100,없음,좋음,없음,베이직,"BEIGE,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1101853,타임별TS,TOP & TEE,WOMEN,,,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101853_10.jpg",캐주얼,총장 65cm/ 어깨 44cm/ 가슴 51cm/ 소매 16cm,면100,없음,좋음,없음,베이직,"BEIGE,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1101736,마랑린넨반팔,TOP & TEE,WOMEN,,,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101736_10.jpg",캐주얼,총장 63cm/ 어깨 48cm/ 가슴 47cm/ 소매 15cm,린넨55 폴리45,약간비침,좋음,없음,베이직,"BEIGE,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1101091,랑방자수TS,TOP & TEE,WOMEN,,,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1101091_9.jpg",캐주얼,총장 66cm/ 어깨 43cm/ 가슴 54cm/ 소매 21cm,면100,없음,좋음,없음,베이직,"BEIGE,BROWN",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1100571,타임야자수,TOP & TEE,WOMEN,,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100571_9.jpg",캐주얼,총장 64cm/ 어깨 37cm/ 가슴 49cm/ 소매 25cm,면100,없음,좋음,없음,베이직,"BLACK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1100139,93핫피스TS,TOP & TEE,WOMEN,,,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100139_10.jpg",캐주얼,총장 66cm/ 어깨 38cm/ 가슴 50cm/ 소매 26cm,면100,없음,좋음,없음,베이직,"BLACK,CREAM",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1100138,타임프린팅TS,TOP & TEE,WOMEN,,,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1100138_10.jpg",캐주얼,총장 65cm/ 어깨 38cm/ 가슴 50cm/ 소매 26cm,면100,없음,좋음,없음,베이직,"BLACK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1099697,마랑칠부T,TOP & TEE,WOMEN,,,18000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1099697_10.jpg",캐주얼,총장 60cm/ 어깨 51cm/ 가슴 54cm/ 소매 35cm,면100,없음,좋음,없음,베이직,"MELANGE,YELLOW",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1098963,쟈딕하트맨투맨,TOP & TEE,WOMEN,,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_17.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098963_18.jpg",캐주얼,총장 61cm/ 가슴 52cm/ 어깨소매 73cm,면100,없음,좋음,없음,베이직,"BEIGE,MELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1098961,미니마랑반팔,TOP & TEE,WOMEN,,,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098961_10.jpg",캐주얼,총장 62cm/ 어깨 43cm/ 가슴 52cm/ 소매 26cm,면80 폴리20,없음,좋음,없음,베이직,"IVORY,MELANGE,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1098474,마랑린넨긴팔,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098474_11.jpg",캐주얼,총장 59cm/ 어깨 53cm/ 가슴 53cm/ 소매 57cm,린넨55 폴리45,약간비침,좋음,없음,베이직,"BLACK,IVORY,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1098473,와일드동키후드,TOP & TEE,WOMEN,,,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098473_10.jpg",캐주얼,총장 64cm/ 어깨 55cm/ 가슴 53cm/ 소매 57cm,면100,없음,좋음,없음,베이직,"CREAM,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1098254,동키야자수MTM,TOP & TEE,WOMEN,,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098254_9.jpg",캐주얼,총장 63cm/ 어깨 45cm/ 가슴 49cm/ 소매 63cm,면100,없음,좋음,없음,베이직,"IVORY,WHITEMELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1098253,동키뽀빠이,TOP & TEE,WOMEN,,,18000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1098253_9.jpg",캐주얼,총장 66cm/ 어깨 41cm/ 가슴 47cm/ 소매 20cm,면100,없음,좋음,없음,베이직,"KHAKI,SKYBLUE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1097420,오브제소매나염,TOP & TEE,WOMEN,,,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097420_11.jpg",캐주얼,총장 64cm/ 어깨 38cm/ 가슴 47cm/ 소매 21cm,면92 나일론8,없음,좋음,없음,베이직,"IVORY,MINT",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1097304,타임레터링mtm,TOP & TEE,WOMEN,,,39000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1097304_11.jpg",캐주얼,총장 60cm/ 어깨 54cm/ 가슴 51cm/ 소매 58cm,면100,없음,좋음,없음,베이직,"LAVENDER,WHITEMELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1096077,리던피그반팔T,TOP & TEE,WOMEN,,,17000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096077_9.jpg",캐주얼,총장 64cm/ 어깨 44cm/ 가슴 50cm/ 소매 20cm,면100,없음,좋음,없음,베이직,"BEIGE,CHINESEINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1096076,마랑하트T,TOP & TEE,WOMEN,,,15000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1096076_9.jpg",캐주얼,총장 66cm/ 어깨 45cm/ 가슴 48cm/ 소매 21cm,면100,없음,좋음,없음,베이직,"CREAM,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1095026,마랑후드집업,TOP & TEE,WOMEN,,,34000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1095026_13.jpg",캐주얼,총장 앞63-뒤66cm/ 가슴 63cm/ 어깨소매 82cm,면100,없음,좋음,없음,베이직,"BEIGE,COBALTBLUE,WHITEMELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
